日期,收盘,开盘,高峰,低峰,交易量,涨跌幅
2019年7月5日,53.26,53.24,53.77,52.18,8.25M,0.04%
2019年7月4日,53.24,53.42,54.11,52.82,8.15M,-0.30%
2019年7月3日,53.40,53.18,54.20,52.77,11.87M,0.41%
2019年7月2日,53.18,51.91,54.40,51.55,15.86M,2.45%
2019年7月1日,51.91,51.60,52.13,51.08,11.44M,2.35%
2019年6月28日,50.72,50.55,50.83,50.23,5.52M,0.36%
2019年6月27日,50.54,50.20,50.86,50.06,8.12M,1.02%
2019年6月26日,50.03,49.56,50.60,49.41,5.71M,0.26%
2019年6月25日,49.90,50.50,50.68,49.70,7.87M,-1.69%
2019年6月24日,50.76,50.55,50.88,50.21,6.54M,0.42%
2019年6月21日,50.55,50.20,50.68,50.00,10.65M,0.52%
2019年6月20日,50.29,49.60,50.49,49.08,12.12M,1.39%
2019年6月19日,49.60,50.12,50.35,49.46,9.25M,0.81%
2019年6月18日,49.20,49.11,49.60,48.97,5.47M,0.20%
2019年6月17日,49.10,49.49,49.93,49.00,5.30M,-0.51%
2019年6月14日,49.35,50.30,50.49,49.30,6.26M,-1.73%
2019年6月13日,50.22,50.70,50.70,49.89,6.81M,-1.04%
2019年6月12日,50.75,51.56,51.56,50.56,9.38M,-1.55%
2019年6月11日,51.55,50.57,51.69,50.15,11.97M,1.28%
2019年6月10日,50.90,51.00,51.91,50.66,13.11M,3.10%
2019年6月6日,49.37,49.69,50.12,49.00,10.63M,0.96%
2019年6月5日,48.90,48.98,49.35,48.60,6.73M,0.80%
2019年6月4日,48.51,48.44,48.60,47.70,4.93M,-0.57%
2019年6月3日,48.79,48.71,49.16,48.04,5.40M,1.12%
2019年5月31日,48.25,48.64,48.93,47.87,5.36M,-0.25%
2019年5月30日,48.37,49.50,49.50,48.25,5.54M,-2.48%
2019年5月29日,49.60,49.51,49.95,49.27,5.67M,-1.78%
2019年5月28日,50.50,48.81,50.50,48.71,12.25M,3.46%
2019年5月27日,48.81,48.30,48.99,47.30,7.96M,0.41%
2019年5月24日,48.61,47.71,49.69,47.00,9.38M,2.14%
