日期,收盘,开盘,高峰,低峰,交易量,涨跌幅
2020年2月6日,7.89,7.66,7.89,7.59,86.24M,4.09%
2020年2月5日,7.58,7.34,7.67,7.29,105.23M,4.41%
2020年2月4日,7.26,7.00,7.34,7.00,135.67M,-2.29%
2020年2月3日,7.43,7.43,7.43,7.43,23.89M,-9.94%
2020年1月23日,8.25,8.48,8.48,8.12,102.47M,-4.40%
2020年1月22日,8.63,8.44,8.63,8.41,70.80M,1.05%
2020年1月21日,8.54,8.70,8.70,8.48,113.97M,-3.17%
2020年1月20日,8.82,8.98,8.98,8.69,169.99M,-4.13%
2020年1月17日,9.20,9.34,9.35,9.16,45.15M,-1.08%
2020年1月16日,9.30,9.46,9.47,9.26,36.06M,-1.38%
2020年1月15日,9.43,9.43,9.50,9.28,46.77M,-0.53%
2020年1月14日,9.48,9.78,9.85,9.46,82.21M,-0.52%
2020年1月13日,9.53,9.46,9.63,9.33,47.46M,1.06%
2020年1月10日,9.43,9.54,9.59,9.41,44.67M,-1.15%
2020年1月9日,9.54,9.27,9.58,9.19,125.80M,5.41%
2020年1月8日,9.05,9.05,9.14,9.01,89.81M,-2.69%
2020年1月7日,9.30,9.16,9.30,9.13,70.16M,1.97%
2020年1月6日,9.12,9.26,9.26,9.04,141.92M,-3.90%
2020年1月3日,9.49,9.88,9.90,9.43,81.35M,-3.16%
2020年1月2日,9.80,9.80,9.98,9.66,52.83M,1.14%
2019年12月31日,9.69,9.47,9.80,9.40,64.39M,1.68%
2019年12月30日,9.53,9.39,9.71,9.39,65.38M,1.49%
2019年12月27日,9.39,9.13,9.50,9.10,75.87M,2.51%
2019年12月26日,9.16,9.15,9.19,9.03,24.64M,0.55%
2019年12月25日,9.11,8.95,9.16,8.94,35.12M,1.56%
2019年12月24日,8.97,8.94,8.99,8.85,22.62M,-0.33%
2019年12月23日,9.00,9.04,9.10,8.88,35.54M,-1.10%
2019年12月20日,9.10,9.14,9.19,9.04,25.17M,0.11%
2019年12月19日,9.09,9.03,9.24,9.01,35.92M,1.00%
2019年12月18日,9.00,9.16,9.17,8.98,38.80M,-1.10%
2019年12月17日,9.10,8.88,9.20,8.88,68.77M,2.59%
2019年12月16日,8.87,8.87,8.94,8.77,54.82M,-0.67%
2019年12月13日,8.93,9.08,9.09,8.82,97.79M,3.60%
2019年12月12日,8.62,8.69,8.69,8.56,25.61M,-0.46%
2019年12月11日,8.66,8.51,8.82,8.51,64.32M,1.88%
2019年12月10日,8.50,8.54,8.54,8.46,22.19M,-0.82%
2019年12月9日,8.57,8.60,8.61,8.49,29.98M,-0.12%
2019年12月6日,8.58,8.48,8.58,8.45,26.13M,1.30%
2019年12月5日,8.47,8.44,8.50,8.40,23.53M,0.59%
2019年12月4日,8.42,8.46,8.46,8.39,24.07M,-1.52%
2019年12月3日,8.55,8.52,8.56,8.40,18.39M,-0.23%
2019年12月2日,8.57,8.51,8.62,8.46,24.36M,1.42%
2019年11月29日,8.45,8.52,8.56,8.40,21.81M,-1.05%
2019年11月28日,8.54,8.58,8.63,8.50,23.23M,-0.58%
2019年11月27日,8.59,8.68,8.68,8.54,26.41M,-1.49%
2019年11月26日,8.72,8.70,8.76,8.62,31.54M,-0.57%
2019年11月25日,8.77,8.33,8.78,8.31,55.70M,5.03%
2019年11月22日,8.35,8.37,8.47,8.29,20.86M,-0.60%
2019年11月21日,8.40,8.30,8.43,8.21,22.34M,0.36%
2019年11月20日,8.37,8.47,8.47,8.33,19.34M,-1.30%
2019年11月19日,8.48,8.37,8.50,8.32,27.82M,0.71%
2019年11月18日,8.42,8.31,8.44,8.23,24.30M,0.72%
2019年11月15日,8.36,8.51,8.54,8.35,22.54M,-0.95%
2019年11月14日,8.44,8.55,8.55,8.36,29.60M,-1.40%
2019年11月13日,8.56,8.48,8.57,8.43,22.39M,0.12%
2019年11月12日,8.55,8.54,8.62,8.45,25.49M,0.12%
2019年11月11日,8.54,8.70,8.76,8.48,42.05M,-3.72%
2019年11月8日,8.87,9.02,9.09,8.75,68.07M,0.80%
2019年11月7日,8.80,8.78,8.90,8.66,45.91M,0.34%
2019年11月6日,8.77,9.05,9.12,8.69,63.21M,-1.57%
2019年11月5日,8.91,8.81,8.98,8.77,59.52M,-0.67%
2019年11月4日,8.97,8.40,9.05,8.40,125.83M,7.17%
2019年11月1日,8.37,8.27,8.46,8.09,36.26M,0.84%
2019年10月31日,8.30,8.32,8.38,8.22,27.73M,0.73%
2019年10月30日,8.24,8.23,8.28,8.15,18.05M,0.12%
2019年10月29日,8.23,8.33,8.34,8.22,30.48M,-1.08%
2019年10月28日,8.32,8.04,8.35,8.04,44.44M,3.48%
2019年10月25日,8.04,8.00,8.05,7.91,23.10M,0.50%
2019年10月24日,8.00,8.02,8.07,7.94,17.72M,-0.25%
2019年10月23日,8.02,8.06,8.11,7.96,27.44M,-1.23%
2019年10月22日,8.12,8.10,8.14,8.00,22.91M,0.37%
2019年10月21日,8.09,8.18,8.19,7.98,25.67M,-0.98%
2019年10月18日,8.17,8.49,8.51,8.13,28.80M,-2.62%
2019年10月17日,8.39,8.38,8.48,8.38,17.08M,0.24%
2019年10月16日,8.37,8.43,8.53,8.34,27.63M,-0.36%
2019年10月15日,8.40,8.41,8.50,8.38,36.71M,-0.94%
2019年10月14日,8.48,8.53,8.56,8.36,54.80M,1.19%
2019年10月11日,8.38,8.17,8.41,8.12,57.29M,2.57%
2019年10月10日,8.17,7.81,8.20,7.80,57.97M,4.34%
2019年10月9日,7.83,7.82,7.88,7.71,47.47M,-1.01%
2019年10月8日,7.91,8.08,8.09,7.90,20.04M,-1.13%
2019年9月30日,8.00,8.19,8.23,8.00,21.73M,-2.44%
2019年9月27日,8.20,8.27,8.28,8.14,17.47M,-0.61%
2019年9月26日,8.25,8.32,8.38,8.22,24.44M,-0.24%
2019年9月25日,8.27,8.36,8.38,8.25,19.63M,-1.08%
2019年9月24日,8.36,8.35,8.40,8.34,16.14M,0.00%
2019年9月23日,8.36,8.43,8.43,8.29,22.66M,-1.30%
2019年9月20日,8.47,8.48,8.51,8.40,25.35M,0.00%
2019年9月19日,8.47,8.54,8.57,8.40,23.81M,0.24%
2019年9月18日,8.45,8.42,8.54,8.42,35.10M,1.32%
2019年9月17日,8.34,8.44,8.44,8.30,40.94M,-2.11%
2019年9月16日,8.52,8.55,8.60,8.46,52.48M,-1.96%
2019年9月12日,8.69,8.51,8.71,8.51,62.71M,3.45%
2019年9月11日,8.40,8.42,8.47,8.38,29.56M,0.24%
2019年9月10日,8.38,8.44,8.51,8.31,34.06M,-0.59%
2019年9月9日,8.43,8.52,8.60,8.41,61.64M,0.48%
2019年9月6日,8.39,8.29,8.51,8.24,63.38M,1.08%
2019年9月5日,8.30,8.13,8.37,8.11,94.52M,2.09%
2019年9月4日,8.13,7.90,8.14,7.87,57.86M,2.91%
2019年9月3日,7.90,7.89,7.98,7.85,31.14M,-0.38%
2019年9月2日,7.93,7.82,7.95,7.81,42.42M,0.51%
2019年8月30日,7.89,8.02,8.06,7.85,34.75M,-1.00%
2019年8月29日,7.97,7.96,8.02,7.80,37.80M,0.38%
2019年8月28日,7.94,8.00,8.09,7.93,27.03M,-1.49%
2019年8月27日,8.06,7.96,8.12,7.95,31.01M,1.51%
2019年8月26日,7.94,7.90,7.98,7.86,26.54M,-2.10%
2019年8月23日,8.11,8.11,8.12,8.03,19.81M,0.25%
2019年8月22日,8.09,8.09,8.14,8.03,18.51M,0.12%
2019年8月21日,8.08,8.08,8.17,8.06,20.11M,-0.25%
2019年8月20日,8.10,8.14,8.21,8.08,30.47M,-1.10%
2019年8月19日,8.19,7.93,8.23,7.88,54.13M,3.80%
2019年8月16日,7.89,7.88,7.96,7.81,30.49M,0.13%
2019年8月15日,7.88,7.71,7.89,7.67,27.80M,-0.25%
2019年8月14日,7.90,8.05,8.12,7.87,52.24M,0.77%
2019年8月13日,7.84,7.73,7.99,7.69,49.13M,0.13%
2019年8月12日,7.83,7.64,7.83,7.58,28.68M,1.16%
